device_id,device_type,model_year,device_age,power_consumption,energy_savings_yr,co2_saved_kg_yr,region,recycling_rate
LP23NA73901,Laptop,2023,1,42,-2.6,-1.1,North America,0.87
LP23EU98329,Laptop,2023,1,45,2.1,0.5,Europe,0.89
LP23AS62611,Laptop,2023,1,44,20.7,12.4,Asia,0.88
LP23AS75644,Laptop,2023,1,40,13.4,8,Asia,0.86
DT23AS42566,Desktop,2023,1,70,2,1.2,Asia,0.96
LP23AS37224,Laptop,2023,1,44,16.3,9.8,Asia,0.86
LP23NA49590,Laptop,2023,1,42,8.2,3.3,North America,0.86
LP23NA42476,Laptop,2023,1,48,34.4,13.8,North America,0.87
LP23AS22634,Laptop,2023,1,44,0.8,0.5,Asia,0.89
LP23AS78243,Laptop,2023,1,45,16.9,10.1,Asia,0.86
LP23NA97158,Laptop,2023,1,48,45.9,18.3,North America,0.87
LP23NA87323,Laptop,2023,1,47,16,6.4,North America,0.88
LP23AS36317,Laptop,2023,1,42,1.3,0.8,Asia,0.88
LP23EU38018,Laptop,2023,1,45,6.5,1.6,Europe,0.88
LP23AS80658,Laptop,2023,1,44,12.5,7.5,Asia,0.88
LP23AS51039,Laptop,2023,1,46,11.5,6.9,Asia,0.89
LP23NA72535,Laptop,2023,1,48,23,9.2,North America,0.87
LP23EU74390,Laptop,2023,1,42,0.7,0.2,Europe,0.88
LP23NA24523,Laptop,2023,1,48,41,16.4,North America,0.87
LP23AS49181,Laptop,2023,1,41,7.7,4.6,Asia,0.88
LP23AS92793,Laptop,2023,1,44,6.2,3.7,Asia,0.88
LP23EU13011,Laptop,2023,1,47,10.6,2.7,Europe,0.88
LP23EU81966,Laptop,2023,1,47,36.5,9.1,Europe,0.87
DT23EU21921,Desktop,2023,1,74,16.3,4.1,Europe,0.95
LP23AS17486,Laptop,2023,1,48,30.9,18.5,Asia,0.87
LP23NA10992,Laptop,2023,1,45,35.7,14.3,North America,0.89
LP23AS46318,Laptop,2023,1,47,21,12.6,Asia,0.87
LP23NA10923,Laptop,2023,1,43,9.9,3.9,North America,0.88
LP23AS74749,Laptop,2023,1,45,0.2,0.1,Asia,0.89
LP23AS14821,Laptop,2023,1,42,-0.5,-0.3,Asia,0.87
LP23AS40892,Laptop,2023,1,48,18.8,11.3,Asia,0.86
DT23AS94386,Desktop,2023,1,73,16.8,10.1,Asia,0.95
LP23EU36515,Laptop,2023,1,46,20,5,Europe,0.86
LP23NA77437,Laptop,2023,1,43,1.4,0.6,North America,0.86
LP23AS57351,Laptop,2023,1,45,39.3,23.6,Asia,0.87
LP23NA97456,Laptop,2023,1,41,1.8,0.7,North America,0.88
LP23AS26596,Laptop,2023,1,46,6.2,3.7,Asia,0.87
LP23NA23176,Laptop,2023,1,45,1.3,0.5,North America,0.86
LP23AS88124,Laptop,2023,1,45,12.7,7.6,Asia,0.88
DT23AS37210,Desktop,2023,1,78,15.1,9.1,Asia,0.96
LP23AS48785,Laptop,2023,1,47,8,4.8,Asia,0.86
LP23AS88898,Laptop,2023,1,48,10.4,6.2,Asia,0.87
LP23NA19811,Laptop,2023,1,46,17.4,7,North America,0.87
LP23NA69765,Laptop,2023,1,44,6,2.4,North America,0.89
LP23AS84126,Laptop,2023,1,45,16.9,10.1,Asia,0.87
LP23NA34762,Laptop,2023,1,44,4.2,1.7,North America,0.86
DT23EU70971,Desktop,2023,1,71,8.1,2,Europe,0.97
LP23AS91197,Laptop,2023,1,42,-1.1,-0.7,Asia,0.89
LP23NA87472,Laptop,2023,1,42,26.8,10.7,North America,0.87
LP23NA29499,Laptop,2023,1,48,22.5,9,North America,0.86
LP23NA49138,Laptop,2023,1,42,9.2,3.7,North America,0.89
LP23AS54590,Laptop,2023,1,42,-15.2,-9.1,Asia,0.88
LP23AS85648,Laptop,2023,1,45,36.6,21.9,Asia,0.89
LP23AS83020,Laptop,2023,1,43,12.6,7.6,Asia,0.86
LP23EU80877,Laptop,2023,1,44,31.8,7.9,Europe,0.87
LP23AS79698,Laptop,2023,1,45,16.9,10.1,Asia,0.88
LP23AS56773,Laptop,2023,1,42,3.2,1.9,Asia,0.88
LP23NA16024,Laptop,2023,1,45,18,7.2,North America,0.87
LP23AS62105,Laptop,2023,1,42,11.5,6.9,Asia,0.87
LP23AS92319,Laptop,2023,1,45,0.9,0.5,Asia,0.86
LP23AS11342,Laptop,2023,1,45,0.7,0.4,Asia,0.88
LP23AS18696,Laptop,2023,1,45,-6.9,-4.1,Asia,0.88
LP23NA81356,Laptop,2023,1,46,11.2,4.5,North America,0.86
LP23NA96498,Laptop,2023,1,46,25.1,10.1,North America,0.89
LP23NA73917,Laptop,2023,1,47,31.7,12.7,North America,0.87
LP23AS83337,Laptop,2023,1,44,20.1,12.1,Asia,0.88
LP23NA92055,Laptop,2023,1,42,20.1,8.1,North America,0.87
LP23NA37341,Laptop,2023,1,46,16,6.4,North America,0.88
LP23AS56481,Laptop,2023,1,46,9.8,5.9,Asia,0.86
LP23NA61923,Laptop,2023,1,44,51.5,20.6,North America,0.87
LP23NA42067,Laptop,2023,1,44,4.9,2,North America,0.88
LP23EU78929,Laptop,2023,1,44,17.1,4.3,Europe,0.87
LP23AS97798,Laptop,2023,1,48,16.3,9.8,Asia,0.87
LP23EU54191,Laptop,2023,1,46,26.5,6.6,Europe,0.86
DT23AS82851,Desktop,2023,1,73,8.5,5.1,Asia,0.95
LP23NA78461,Laptop,2023,1,41,5.9,2.4,North America,0.86
LP23AS21840,Laptop,2023,1,46,23.3,14,Asia,0.87
LP23AS87935,Laptop,2023,1,47,18.1,10.9,Asia,0.87
LP23NA33838,Laptop,2023,1,48,18.5,7.4,North America,0.89
LP23AS46920,Laptop,2023,1,43,12.2,7.3,Asia,0.89
LP23NA63183,Laptop,2023,1,47,19.4,7.8,North America,0.86
LP23AS14479,Laptop,2023,1,44,25.3,15.2,Asia,0.88
LP23AS14242,Laptop,2023,1,43,15.5,9.3,Asia,0.88
LP23AS39507,Laptop,2023,1,47,40.6,24.4,Asia,0.89
LP23AS17088,Laptop,2023,1,48,13.4,8.1,Asia,0.87
LP23NA59994,Laptop,2023,1,45,18,7.2,North America,0.86
LP23NA12736,Laptop,2023,1,40,-7.9,-3.2,North America,0.87
LP23NA78868,Laptop,2023,1,42,-4.9,-2,North America,0.86
LP23EU97876,Laptop,2023,1,44,14.9,3.7,Europe,0.87
LP23AS45974,Laptop,2023,1,46,-1.6,-1,Asia,0.87
LP23AS62322,Laptop,2023,1,49,28.1,16.8,Asia,0.88
LP23AS51257,Laptop,2023,1,45,14.4,8.6,Asia,0.88
LP23AS71553,Laptop,2023,1,43,27,16.2,Asia,0.89
LP23NA22962,Laptop,2023,1,44,-0.5,-0.2,North America,0.89
LP23NA72739,Laptop,2023,1,43,25.5,10.2,North America,0.88
LP23AS52834,Laptop,2023,1,43,12.9,7.8,Asia,0.88
LP23AS84474,Laptop,2023,1,42,17.5,10.5,Asia,0.88
LP23AS50116,Laptop,2023,1,44,9.7,5.8,Asia,0.87
LP23AS39229,Laptop,2023,1,44,2.4,1.4,Asia,0.86
LP23AS17011,Laptop,2023,1,46,1.2,0.7,Asia,0.86
LP23NA84979,Laptop,2023,1,45,18.7,7.5,North America,0.88
LP23AS40246,Laptop,2023,1,45,6.1,3.7,Asia,0.88
LP23NA58252,Laptop,2023,1,43,32.6,13.1,North America,0.87
LP23AS84263,Laptop,2023,1,45,24.3,14.6,Asia,0.87
LP23AS99744,Laptop,2023,1,47,11.2,6.7,Asia,0.87
LP23AS36944,Laptop,2023,1,46,48.1,28.8,Asia,0.88
LP23AS40234,Laptop,2023,1,46,3.3,2,Asia,0.86
LP23AS36533,Laptop,2023,1,45,9,5.4,Asia,0.88
LP23AS81474,Laptop,2023,1,46,-1.4,-0.9,Asia,0.89
LP23NA23599,Laptop,2023,1,45,29.5,11.8,North America,0.87
DT23AS26445,Desktop,2023,1,72,-18,-10.8,Asia,0.97
LP23NA94746,Laptop,2023,1,42,-3.1,-1.2,North America,0.89
LP23AS54083,Laptop,2023,1,45,8.8,5.3,Asia,0.88
LP23NA11786,Laptop,2023,1,44,16.9,6.8,North America,0.87
LP23AS19750,Laptop,2023,1,43,19.4,11.6,Asia,0.88
LP23AS42625,Laptop,2023,1,44,10.4,6.3,Asia,0.86
LP23AS34058,Laptop,2023,1,44,-2.5,-1.5,Asia,0.88
LP23AS66903,Laptop,2023,1,46,15.5,9.3,Asia,0.87
LP23AS55039,Laptop,2023,1,45,9.8,5.9,Asia,0.87
LP23AS47598,Laptop,2023,1,42,1.3,0.8,Asia,0.89
LP23AS45976,Laptop,2023,1,46,25.5,15.3,Asia,0.87
LP23AS96349,Laptop,2023,1,42,9.8,5.9,Asia,0.85
LP23NA91007,Laptop,2023,1,47,11.5,4.6,North America,0.89
LP23NA71200,Laptop,2023,1,44,10.5,4.2,North America,0.87
LP23AS71255,Laptop,2023,1,44,14.4,8.7,Asia,0.86
DT23NA43810,Desktop,2023,1,74,6,2.4,North America,0.97
LP23AS64997,Laptop,2023,1,49,13.5,8.1,Asia,0.86
DT23AS94946,Desktop,2023,1,76,13.4,8,Asia,0.96
LP23EU18423,Laptop,2023,1,42,17,4.3,Europe,0.9
LP23AS20933,Laptop,2023,1,45,5.8,3.5,Asia,0.87
LP23NA49466,Laptop,2023,1,41,10.6,4.2,North America,0.87
LP23AS78943,Laptop,2023,1,42,3.1,1.8,Asia,0.86
LP23AS59031,Laptop,2023,1,46,20.3,12.2,Asia,0.88
LP23NA53717,Laptop,2023,1,44,5.2,2.1,North America,0.89
LP23AS92175,Laptop,2023,1,47,18.5,11.1,Asia,0.88
LP23AS98742,Laptop,2023,1,43,15.3,9.2,Asia,0.88
LP23AS22769,Laptop,2023,1,41,-15.3,-9.2,Asia,0.88
LP23NA21968,Laptop,2023,1,47,19,7.6,North America,0.88
LP23AS82906,Laptop,2023,1,47,41.2,24.7,Asia,0.86
LP23AS44655,Laptop,2023,1,44,-9.2,-5.5,Asia,0.89
LP23NA15733,Laptop,2023,1,45,14.9,5.9,North America,0.86
LP23NA29839,Laptop,2023,1,46,20.3,8.1,North America,0.89
LP23NA71052,Laptop,2023,1,45,7.4,3,North America,0.86
LP23AS34674,Laptop,2023,1,43,7.6,4.6,Asia,0.87
LP23EU60093,Laptop,2023,1,45,9.1,2.3,Europe,0.86
DT23AS68822,Desktop,2023,1,78,13,7.8,Asia,0.95
LP23AS30579,Laptop,2023,1,45,3.7,2.2,Asia,0.86
LP23AS12066,Laptop,2023,1,43,12.2,7.3,Asia,0.86
LP23AS91307,Laptop,2023,1,47,9.4,5.6,Asia,0.87
LP23AS75685,Laptop,2023,1,44,15.4,9.2,Asia,0.89
LP23AS10597,Laptop,2023,1,43,0,0,Asia,0.89
LP23AS38944,Laptop,2023,1,45,7.4,4.4,Asia,0.88
DT23NA51197,Desktop,2023,1,74,39.7,15.9,North America,0.94
LP23AS61196,Laptop,2023,1,45,7.2,4.3,Asia,0.89
LP23AS62841,Laptop,2023,1,42,3.6,2.2,Asia,0.86
LP23AS88003,Laptop,2023,1,43,-7.1,-4.3,Asia,0.87
LP23AS82637,Laptop,2023,1,48,30.9,18.6,Asia,0.87
LP23AS37437,Laptop,2023,1,40,-4.4,-2.6,Asia,0.87
LP23AS58705,Laptop,2023,1,46,24.5,14.7,Asia,0.87
LP23AS21701,Laptop,2023,1,42,6,3.6,Asia,0.87
LP23AS46531,Laptop,2023,1,43,23.8,14.3,Asia,0.87
LP23NA53355,Laptop,2023,1,45,14.8,5.9,North America,0.87
LP23AS53638,Laptop,2023,1,47,17.2,10.3,Asia,0.86
LP23AS25294,Laptop,2023,1,44,3.3,2,Asia,0.87
LP23EU63577,Laptop,2023,1,45,9.9,2.5,Europe,0.88
LP23AS61736,Laptop,2023,1,47,32,19.2,Asia,0.87
LP23AS20126,Laptop,2023,1,45,21.3,12.8,Asia,0.87
DT23AS81889,Desktop,2023,1,75,16.1,9.7,Asia,0.98
LP23AS53941,Laptop,2023,1,48,19.9,12,Asia,0.86
LP23EU74234,Laptop,2023,1,45,1.4,0.4,Europe,0.88
LP23AS64749,Laptop,2023,1,44,14.1,8.5,Asia,0.88
DT23NA17007,Desktop,2023,1,76,14.6,5.8,North America,0.93
LP23AS44882,Laptop,2023,1,44,15,9,Asia,0.87
LP23NA40541,Laptop,2023,1,46,0.2,0.1,North America,0.89
LP23EU21982,Laptop,2023,1,43,0.4,0.1,Europe,0.87
LP23AS59348,Laptop,2023,1,45,-4,-2.4,Asia,0.87
LP23AS66095,Laptop,2023,1,46,10.5,6.3,Asia,0.87
LP23NA34065,Laptop,2023,1,45,30.1,12,North America,0.88
LP23EU79229,Laptop,2023,1,43,-3.7,-0.9,Europe,0.88
LP23AS58074,Laptop,2023,1,42,0.2,0.1,Asia,0.86
LP23AS52123,Laptop,2023,1,44,-4.4,-2.6,Asia,0.88
LP23NA23816,Laptop,2023,1,46,6.8,2.7,North America,0.87
LP23NA91388,Laptop,2023,1,47,7.6,3,North America,0.87
LP23NA89493,Laptop,2023,1,46,8.8,3.5,North America,0.88
LP23AS45376,Laptop,2023,1,44,6.3,3.8,Asia,0.88
LP23NA38362,Laptop,2023,1,40,-1.1,-0.4,North America,0.88
LP23AS45091,Laptop,2023,1,41,4.3,2.6,Asia,0.86
LP23EU13486,Laptop,2023,1,44,10.7,2.7,Europe,0.87
LP23NA58535,Laptop,2023,1,47,17.8,7.1,North America,0.89
LP23AS64057,Laptop,2023,1,45,13,7.8,Asia,0.86
LP23AS26953,Laptop,2023,1,44,16.6,10,Asia,0.87
LP23NA15994,Laptop,2023,1,48,34.8,13.9,North America,0.88
LP23AS43739,Laptop,2023,1,44,21.5,12.9,Asia,0.87
LP23AS15955,Laptop,2023,1,44,16.9,10.2,Asia,0.88
DT23EU56078,Desktop,2023,1,73,1.3,0.3,Europe,0.96
LP23AS20822,Laptop,2023,1,47,27.5,16.5,Asia,0.87
LP23AS94461,Laptop,2023,1,45,18.3,11,Asia,0.86
LP23AS77775,Laptop,2023,1,44,4.4,2.6,Asia,0.88
LP23NA60591,Laptop,2023,1,40,-2.7,-1.1,North America,0.88
LP23NA65909,Laptop,2023,1,48,5.9,2.4,North America,0.87
LP23NA36851,Laptop,2023,1,43,27.9,11.2,North America,0.88
LP23NA24484,Laptop,2023,1,47,12,4.8,North America,0.87
LP23NA99997,Laptop,2023,1,44,-0.8,-0.3,North America,0.89
LP23NA82897,Laptop,2023,1,44,5.7,2.3,North America,0.89
LP23AS94722,Laptop,2023,1,45,17.9,10.7,Asia,0.87
LP23NA65260,Laptop,2023,1,43,10.8,4.3,North America,0.87
LP23AS45172,Laptop,2023,1,42,-1.3,-0.8,Asia,0.88
LP23AS40532,Laptop,2023,1,48,12.8,7.7,Asia,0.86
LP23NA86981,Laptop,2023,1,46,12.1,4.8,North America,0.85
LP23AS67754,Laptop,2023,1,46,19.2,11.5,Asia,0.88
LP23AS82047,Laptop,2023,1,44,8.3,5,Asia,0.88
LP23AS23262,Laptop,2023,1,42,1.2,0.7,Asia,0.87
LP23AS68488,Laptop,2023,1,42,1.5,0.9,Asia,0.85
LP23AS11776,Laptop,2023,1,43,3.4,2,Asia,0.88
LP23NA10875,Laptop,2023,1,41,2.4,1,North America,0.88
DT23AS35629,Desktop,2023,1,76,14.4,8.6,Asia,0.97
LP23NA95141,Laptop,2023,1,47,10.9,4.4,North America,0.87
LP23AS71796,Laptop,2023,1,44,15.6,9.4,Asia,0.88
LP23NA67249,Laptop,2023,1,46,11.9,4.8,North America,0.86
LP23NA17347,Laptop,2023,1,44,4.2,1.7,North America,0.86
LP23AS84926,Laptop,2023,1,45,3.4,2,Asia,0.87
LP23AS73879,Laptop,2023,1,42,5.7,3.4,Asia,0.87
LP23EU57989,Laptop,2023,1,46,16.1,4,Europe,0.87
LP23NA55943,Laptop,2023,1,48,20.6,8.2,North America,0.88
LP23AS11979,Laptop,2023,1,45,12.8,7.7,Asia,0.87
LP23EU32383,Laptop,2023,1,44,8.4,2.1,Europe,0.86
LP23AS91602,Laptop,2023,1,44,16,9.6,Asia,0.87
LP23AS11257,Laptop,2023,1,46,18.9,11.3,Asia,0.9
LP23EU48903,Laptop,2023,1,41,13.4,3.3,Europe,0.87
LP23AS59917,Laptop,2023,1,47,17.8,10.7,Asia,0.88
LP23AS59803,Laptop,2023,1,46,10.8,6.5,Asia,0.88
LP23EU86863,Laptop,2023,1,41,-11.8,-3,Europe,0.86
LP23AS24397,Laptop,2023,1,45,-4.5,-2.7,Asia,0.86
LP23AS18911,Laptop,2023,1,43,-6.2,-3.7,Asia,0.87
LP23AS78824,Laptop,2023,1,41,6.3,3.8,Asia,0.88
LP23NA43106,Laptop,2023,1,46,28,11.2,North America,0.87
LP23AS44236,Laptop,2023,1,44,11.5,6.9,Asia,0.86
DT23AS88751,Desktop,2023,1,71,5.2,3.1,Asia,0.94
LP23AS21101,Laptop,2023,1,44,6.6,4,Asia,0.87
LP23NA89441,Laptop,2023,1,45,6.3,2.5,North America,0.89
DT23AS51899,Desktop,2023,1,73,-2.9,-1.7,Asia,0.97
LP23AS69515,Laptop,2023,1,49,3.5,2.1,Asia,0.86
LP23AS83330,Laptop,2023,1,45,0.4,0.2,Asia,0.87
LP23AS50014,Laptop,2023,1,46,15,9,Asia,0.88
LP23AS27911,Laptop,2023,1,47,40.8,24.5,Asia,0.87
LP23AS28889,Laptop,2023,1,47,2.6,1.6,Asia,0.86
LP23NA80264,Laptop,2023,1,45,2.3,0.9,North America,0.87
LP23AS95165,Laptop,2023,1,44,26.6,16,Asia,0.87
LP23NA87310,Laptop,2023,1,43,22.6,9,North America,0.87
LP23NA21485,Laptop,2023,1,45,13.1,5.2,North America,0.87
LP23AS47401,Laptop,2023,1,45,2.3,1.4,Asia,0.87
LP23AS69386,Laptop,2023,1,46,20.8,12.5,Asia,0.87
LP23NA27522,Laptop,2023,1,42,7.6,3,North America,0.87
LP23AS91862,Laptop,2023,1,43,1.9,1.1,Asia,0.86
LP23AS62203,Laptop,2023,1,43,-1.1,-0.7,Asia,0.89
DT23NA28037,Desktop,2023,1,74,15.1,6,North America,0.94
LP23AS74201,Laptop,2023,1,46,33.7,20.2,Asia,0.88
LP23AS59550,Laptop,2023,1,46,13,7.8,Asia,0.88
LP23AS57976,Laptop,2023,1,45,-0.9,-0.5,Asia,0.88
LP23AS55152,Laptop,2023,1,41,16.8,10.1,Asia,0.87
LP23AS33532,Laptop,2023,1,48,5.1,3.1,Asia,0.88
DT23EU73315,Desktop,2023,1,75,12,3,Europe,0.91
LP23NA19741,Laptop,2023,1,45,11.3,4.5,North America,0.87
LP23AS55871,Laptop,2023,1,46,18,10.8,Asia,0.88
LP23AS17582,Laptop,2023,1,41,0.3,0.2,Asia,0.88
LP23NA98192,Laptop,2023,1,45,5.6,2.2,North America,0.88
DT23AS87195,Desktop,2023,1,74,37.4,22.5,Asia,0.96
LP23NA69938,Laptop,2023,1,47,45.6,18.2,North America,0.89
LP23AS14604,Laptop,2023,1,45,-7.6,-4.6,Asia,0.88
LP23AS21101,Laptop,2023,1,42,15.1,9.1,Asia,0.88
LP23NA77318,Laptop,2023,1,47,18.4,7.4,North America,0.86
LP23AS97215,Laptop,2023,1,45,-1.5,-0.9,Asia,0.87
DT23AS12075,Desktop,2023,1,73,11.6,7,Asia,0.94
LP23AS28315,Laptop,2023,1,47,19.7,11.8,Asia,0.88
LP23EU32955,Laptop,2023,1,43,-2.1,-0.5,Europe,0.87
LP23EU18693,Laptop,2023,1,47,9.9,2.5,Europe,0.86
LP23AS63463,Laptop,2023,1,48,37.4,22.4,Asia,0.87
LP23NA16046,Laptop,2023,1,43,29.9,12,North America,0.88
LP23AS21311,Laptop,2023,1,45,8.4,5.1,Asia,0.88
DT23AS20550,Desktop,2023,1,74,31,18.6,Asia,0.94
LP23AS97956,Laptop,2023,1,44,10.8,6.5,Asia,0.87
LP23AS80262,Laptop,2023,1,45,16.5,9.9,Asia,0.88
DT23AS25434,Desktop,2023,1,76,2.7,1.6,Asia,0.95
LP23AS99415,Laptop,2023,1,44,34.9,20.9,Asia,0.86
LP23AS13187,Laptop,2023,1,43,10.1,6.1,Asia,0.89
LP23NA98467,Laptop,2023,1,45,-7,-2.8,North America,0.87
LP23AS14341,Laptop,2023,1,40,-1.7,-1,Asia,0.86
LP23NA94137,Laptop,2023,1,43,8.6,3.4,North America,0.86
LP23AS30808,Laptop,2023,1,44,11.1,6.7,Asia,0.87
LP23AS73330,Laptop,2023,1,45,1.7,1,Asia,0.86
LP23AS81880,Laptop,2023,1,43,22.9,13.7,Asia,0.87
DT23AS12360,Desktop,2023,1,73,16.2,9.7,Asia,0.93
LP23EU49927,Laptop,2023,1,45,19,4.8,Europe,0.86
LP23EU43326,Laptop,2023,1,44,19.1,4.8,Europe,0.87
LP23EU32625,Laptop,2023,1,45,21.6,5.4,Europe,0.86
DT23AS38441,Desktop,2023,1,76,13.7,8.2,Asia,0.95
LP23AS89312,Laptop,2023,1,47,-0.4,-0.2,Asia,0.88
LP23AS93829,Laptop,2023,1,45,32.2,19.3,Asia,0.88
LP23EU68269,Laptop,2023,1,44,3.9,1,Europe,0.88
LP23NA33302,Laptop,2023,1,42,13.2,5.3,North America,0.87
LP23EU10485,Laptop,2023,1,43,14.5,3.6,Europe,0.88
LP23NA86311,Laptop,2023,1,49,24.4,9.8,North America,0.85
LP23NA18475,Laptop,2023,1,43,-0.1,0,North America,0.89
LP23EU39764,Laptop,2023,1,45,12.1,3,Europe,0.87
LP23AS96526,Laptop,2023,1,43,-9.9,-5.9,Asia,0.87
LP23NA54150,Laptop,2023,1,47,39.7,15.9,North America,0.87
LP23AS19460,Laptop,2023,1,43,6.3,3.8,Asia,0.89
LP23AS49745,Laptop,2023,1,43,-12.1,-7.2,Asia,0.88
LP23NA50579,Laptop,2023,1,41,-2.9,-1.1,North America,0.87
LP23AS96095,Laptop,2023,1,48,28.6,17.2,Asia,0.88
LP23AS15947,Laptop,2023,1,47,28.1,16.8,Asia,0.86
LP23AS57698,Laptop,2023,1,44,-5.8,-3.5,Asia,0.87
LP23AS91164,Laptop,2023,1,46,6.7,4,Asia,0.89
LP23AS27365,Laptop,2023,1,44,-4.2,-2.5,Asia,0.87
LP23AS59637,Laptop,2023,1,43,13.6,8.2,Asia,0.87
LP23AS91634,Laptop,2023,1,46,12,7.2,Asia,0.88
LP23EU57449,Laptop,2023,1,46,22.3,5.6,Europe,0.86
DT23AS91090,Desktop,2023,1,77,12.9,7.8,Asia,0.94
LP23AS37334,Laptop,2023,1,45,-1.5,-0.9,Asia,0.87
LP23NA87740,Laptop,2023,1,46,18.3,7.3,North America,0.88
LP23EU61928,Laptop,2023,1,45,11.4,2.9,Europe,0.88
LP23AS13376,Laptop,2023,1,43,7.1,4.2,Asia,0.87
LP23AS34950,Laptop,2023,1,41,-16.2,-9.7,Asia,0.88
DT23AS12426,Desktop,2023,1,71,-4.8,-2.9,Asia,0.97
DT23NA19327,Desktop,2023,1,70,1.1,0.4,North America,0.98
LP23AS43130,Laptop,2023,1,47,15.1,9.1,Asia,0.88
LP23AS70207,Laptop,2023,1,48,37.4,22.4,Asia,0.87
LP23AS95998,Laptop,2023,1,45,16.6,10,Asia,0.86
LP23NA90139,Laptop,2023,1,48,7.4,3,North America,0.87
LP23NA93771,Laptop,2023,1,44,-1.2,-0.5,North America,0.88
LP23NA67969,Laptop,2023,1,42,16.2,6.5,North America,0.87
LP23EU27158,Laptop,2023,1,45,17.7,4.4,Europe,0.88
LP23EU72425,Laptop,2023,1,46,6.3,1.6,Europe,0.87
LP23AS72704,Laptop,2023,1,46,10.5,6.3,Asia,0.87
LP23AS11351,Laptop,2023,1,47,13.6,8.2,Asia,0.88
LP23NA56692,Laptop,2023,1,47,13.3,5.3,North America,0.86
DT23NA41401,Desktop,2023,1,70,-2,-0.8,North America,0.96
LP23AS35366,Laptop,2023,1,44,31,18.6,Asia,0.89
LP23AS94911,Laptop,2023,1,48,23.2,13.9,Asia,0.87
LP23AS39957,Laptop,2023,1,45,4.5,2.7,Asia,0.87
LP23AS74197,Laptop,2023,1,45,17.3,10.4,Asia,0.88
LP23AS21378,Laptop,2023,1,45,21.8,13.1,Asia,0.86
LP23AS31955,Laptop,2023,1,45,12.8,7.7,Asia,0.88
LP23NA68440,Laptop,2023,1,47,34.4,13.8,North America,0.86
LP23NA60321,Laptop,2023,1,45,25.9,10.4,North America,0.88
LP23AS10136,Laptop,2023,1,48,26,15.6,Asia,0.86
LP23AS59304,Laptop,2023,1,42,7.8,4.7,Asia,0.88
LP23AS84751,Laptop,2023,1,49,34.5,20.7,Asia,0.86
LP23AS42158,Laptop,2023,1,44,9.2,5.5,Asia,0.86
LP23AS64813,Laptop,2023,1,43,10,6,Asia,0.87
LP23NA61932,Laptop,2023,1,46,1.8,0.7,North America,0.88
LP23EU66697,Laptop,2023,1,47,10.3,2.6,Europe,0.89
LP23NA66600,Laptop,2023,1,45,3.2,1.3,North America,0.87
LP23AS73915,Laptop,2023,1,45,35.9,21.5,Asia,0.88
LP23NA63258,Laptop,2023,1,44,21,8.4,North America,0.86
LP23EU86415,Laptop,2023,1,45,17.1,4.3,Europe,0.87
LP23AS24042,Laptop,2023,1,42,2.5,1.5,Asia,0.89
DT23AS46624,Desktop,2023,1,75,35.8,21.5,Asia,0.96
LP23AS89419,Laptop,2023,1,41,-0.1,0,Asia,0.88
LP23NA43685,Laptop,2023,1,49,58.1,23.2,North America,0.86
LP23AS83850,Laptop,2023,1,48,20.9,12.5,Asia,0.88
LP23AS30576,Laptop,2023,1,49,23.4,14,Asia,0.88
LP23NA19653,Laptop,2023,1,48,12.2,4.9,North America,0.87
LP23AS38270,Laptop,2023,1,40,23.3,14,Asia,0.87
LP23AS89463,Laptop,2023,1,42,-6,-3.6,Asia,0.87
LP23AS46749,Laptop,2023,1,46,4.7,2.8,Asia,0.87
DT23AS86013,Desktop,2023,1,76,10,6,Asia,0.96
LP23AS44482,Laptop,2023,1,43,7.9,4.7,Asia,0.87
LP23NA26835,Laptop,2023,1,41,-6.2,-2.5,North America,0.89
LP23AS77041,Laptop,2023,1,44,14.8,8.9,Asia,0.88
LP23AS52324,Laptop,2023,1,45,9.1,5.4,Asia,0.88
LP23NA62748,Laptop,2023,1,45,16.8,6.7,North America,0.87
LP23AS74411,Laptop,2023,1,46,-0.3,-0.2,Asia,0.88
LP23AS28835,Laptop,2023,1,42,-0.5,-0.3,Asia,0.88
LP23AS38349,Laptop,2023,1,41,16.1,9.7,Asia,0.87
LP23AS77799,Laptop,2023,1,43,9.5,5.7,Asia,0.87
LP23AS26366,Laptop,2023,1,45,13.5,8.1,Asia,0.88
LP23AS58993,Laptop,2023,1,44,3.2,1.9,Asia,0.88
LP23AS46671,Laptop,2023,1,48,48.9,29.3,Asia,0.88
LP23AS30812,Laptop,2023,1,45,4.7,2.8,Asia,0.86
LP23AS10798,Laptop,2023,1,42,3.5,2.1,Asia,0.89
LP23AS99685,Laptop,2023,1,42,5.2,3.1,Asia,0.87
LP23NA23407,Laptop,2023,1,45,4.9,2,North America,0.87
LP23NA37850,Laptop,2023,1,48,15.6,6.2,North America,0.87
LP23NA15529,Laptop,2023,1,48,4.9,1.9,North America,0.89
LP23EU90009,Laptop,2023,1,45,14.3,3.6,Europe,0.89
LP23AS90646,Laptop,2023,1,44,11.2,6.7,Asia,0.87
LP23AS56544,Laptop,2023,1,44,-0.3,-0.2,Asia,0.89
LP23AS59047,Laptop,2023,1,45,-6.3,-3.8,Asia,0.86
LP23NA87165,Laptop,2023,1,44,5.8,2.3,North America,0.88
LP23NA70950,Laptop,2023,1,44,12.4,5,North America,0.88
LP23EU62305,Laptop,2023,1,44,1.4,0.4,Europe,0.88
